0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 3.630000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.555175781250000000e-01 3.158203125000000333e-01 1.500000000000000000e+02
1.000000000000000000e+01 3.570000000000000000e+02 4.000000000000000000e+00 1.000000000000000000e+00 -7.321289062500000444e-01 3.182128906250000222e-01 3.000000000000000000e+02
