100.707106781 	 150.707106781 	 0.785398163397 	0
101.414213562 	 151.414213562 	 0.785398163397 	0
102.121320344 	 152.121320344 	 0.785398163397 	0
102.828427125 	 152.828427125 	 0.785398163397 	0
103.535533906 	 153.535533906 	 0.785398163397 	0
104.242640687 	 154.242640687 	 0.785398163397 	0
104.949747468 	 154.949747468 	 0.785398163397 	0
105.656854249 	 155.656854249 	 0.785398163397 	0
106.363961031 	 156.363961031 	 0.785398163397 	0
107.071067812 	 157.071067812 	 0.785398163397 	0
107.778174593 	 157.778174593 	 0.785398163397 	0
108.485281374 	 158.485281374 	 0.785398163397 	0
109.192388155 	 159.192388155 	 0.785398163397 	0
109.899494937 	 159.899494937 	 0.785398163397 	0
110.606601718 	 160.606601718 	 0.785398163397 	0
111.313708499 	 161.313708499 	 0.785398163397 	0
111.5 	 161.5 	 2.35619449019 	3
110.085786438 	 162.914213562 	 2.35619449019 	0
108.671572875 	 164.328427125 	 2.35619449019 	0
107.257359313 	 165.742640687 	 2.35619449019 	0
105.843145751 	 167.156854249 	 2.35619449019 	0
104.428932188 	 168.571067812 	 2.35619449019 	0
103.014718626 	 169.985281374 	 2.35619449019 	0
101.600505063 	 171.399494937 	 2.35619449019 	0
100.186291501 	 172.813708499 	 2.35619449019 	0
98.7720779386 	 174.227922061 	 2.35619449019 	0
97.3578643763 	 175.642135624 	 2.35619449019 	0
95.9436508139 	 177.056349186 	 2.35619449019 	0
94.5294372515 	 178.470562748 	 2.35619449019 	0
93.1152236891 	 179.884776311 	 2.35619449019 	0
91.7010101268 	 181.298989873 	 2.35619449019 	0
90.2867965644 	 182.713203436 	 2.35619449019 	0
88.872583002 	 184.127416998 	 2.35619449019 	0
87.4583694397 	 185.54163056 	 2.35619449019 	0
86.0441558773 	 186.955844123 	 2.35619449019 	0
84.6299423149 	 188.370057685 	 2.35619449019 	0
82.8621753619 	 190.137824638 	 2.35619449019 	0
81.094408409 	 191.905591591 	 2.35619449019 	0
79.326641456 	 193.673358544 	 2.35619449019 	0
77.558874503 	 195.441125497 	 2.35619449019 	0
75.7911075501 	 197.20889245 	 2.35619449019 	0
74.0233405971 	 198.976659403 	 2.35619449019 	0
72.2555736441 	 200.744426356 	 2.35619449019 	0
70.4878066912 	 202.512193309 	 2.35619449019 	0
68.7200397382 	 204.279960262 	 2.35619449019 	0
66.9522727852 	 206.047727215 	 2.35619449019 	0
65.1845058323 	 207.815494168 	 2.35619449019 	0
63.4167388793 	 209.583261121 	 2.35619449019 	0
61.6489719263 	 211.351028074 	 2.35619449019 	0
59.5276515828 	 213.472348417 	 2.35619449019 	0
57.4063312392 	 215.593668761 	 2.35619449019 	0
55.2850108957 	 217.714989104 	 2.35619449019 	0
53.1636905521 	 219.836309448 	 2.35619449019 	0
51.0423702086 	 221.957629791 	 2.35619449019 	0
48.921049865 	 224.078950135 	 2.35619449019 	0
46.7997295214 	 226.200270479 	 2.35619449019 	0
44.6784091779 	 228.321590822 	 2.35619449019 	0
42.5570888343 	 230.442911166 	 2.35619449019 	0
40.4357684908 	 232.564231509 	 2.35619449019 	0
38.3144481472 	 234.685551853 	 2.35619449019 	0
35.839574413 	 237.160425587 	 2.35619449019 	0
33.3647006789 	 239.635299321 	 2.35619449019 	0
30.8898269447 	 242.110173055 	 2.35619449019 	0
28.4149532106 	 244.585046789 	 2.35619449019 	0
25.9400794764 	 247.059920524 	 2.35619449019 	0
23.4652057423 	 249.534794258 	 2.35619449019 	0
22.0 	 251.0 	 0.785398163397 	1
24.4748737342 	 253.474873734 	 0.785398163397 	0
27.3033008589 	 256.303300859 	 0.785398163397 	0
30.1317279836 	 259.131727984 	 0.785398163397 	0
32.9601551084 	 261.960155108 	 0.785398163397 	0
35.7885822331 	 264.788582233 	 0.785398163397 	0
38.6170093579 	 267.617009358 	 0.785398163397 	0
41.4454364826 	 270.445436483 	 0.785398163397 	0
44.2738636074 	 273.273863607 	 0.785398163397 	0
47.1022907321 	 276.102290732 	 0.785398163397 	0
49.9307178569 	 278.930717857 	 0.785398163397 	0
52.7591449816 	 281.759144982 	 0.785398163397 	0
55.5875721064 	 284.587572106 	 0.785398163397 	0
58.4159992311 	 287.415999231 	 0.785398163397 	0
61.2444263559 	 290.244426356 	 0.785398163397 	0
64.4264068712 	 293.426406871 	 0.785398163397 	0
67.6083873865 	 296.608387387 	 0.785398163397 	0
70.7903679019 	 299.790367902 	 0.785398163397 	0
73.9723484172 	 302.972348417 	 0.785398163397 	0
77.1543289326 	 306.154328933 	 0.785398163397 	0
80.3363094479 	 309.336309448 	 0.785398163397 	0
83.5182899632 	 312.518289963 	 0.785398163397 	0
86.7002704786 	 315.700270479 	 0.785398163397 	0
89.8822509939 	 318.882250994 	 0.785398163397 	0
93.0642315092 	 322.064231509 	 0.785398163397 	0
96.2462120246 	 325.246212025 	 0.785398163397 	0
99.4281925399 	 328.42819254 	 0.785398163397 	0
102.610173055 	 331.610173055 	 0.785398163397 	0
105.792153571 	 334.792153571 	 0.785398163397 	0
108.974134086 	 337.974134086 	 0.785398163397 	0
111.5 	 340.5 	 2.35619449019 	3
107.964466094 	 344.035533906 	 2.35619449019 	0
104.428932188 	 347.571067812 	 2.35619449019 	0
100.893398282 	 351.106601718 	 2.35619449019 	0
97.3578643763 	 354.642135624 	 2.35619449019 	0
93.8223304703 	 358.17766953 	 2.35619449019 	0
90.2867965644 	 361.713203436 	 2.35619449019 	0
86.7512626585 	 365.248737342 	 2.35619449019 	0
83.2157287525 	 368.784271247 	 2.35619449019 	0
79.6801948466 	 372.319805153 	 2.35619449019 	0
76.1446609407 	 375.855339059 	 2.35619449019 	0
72.6091270347 	 379.390872965 	 2.35619449019 	0
69.0735931288 	 382.926406871 	 2.35619449019 	0
65.5380592229 	 386.461940777 	 2.35619449019 	0
62.0025253169 	 389.997474683 	 2.35619449019 	0
58.466991411 	 393.533008589 	 2.35619449019 	0
54.9314575051 	 397.068542495 	 2.35619449019 	0
51.3959235991 	 400.604076401 	 2.35619449019 	0
47.8603896932 	 404.139610307 	 2.35619449019 	0
44.3248557873 	 407.675144213 	 2.35619449019 	0
40.7893218813 	 411.210678119 	 2.35619449019 	0
37.2537879754 	 414.746212025 	 2.35619449019 	0
33.7182540695 	 418.281745931 	 2.35619449019 	0
30.1827201635 	 421.817279836 	 2.35619449019 	0
26.6471862576 	 425.352813742 	 2.35619449019 	0
